CODE,YEAR,MONTH,VALUE
LAUCN010130000000003,2008,M03,7.3
LAUCN010130000000003,2008,M04,6.3
LAUCN010130000000003,2008,M05,7.1
LAUCN010130000000003,2008,M06,8.7
LAUCN010130000000003,2008,M07,8.7
LAUCN010130000000003,2008,M08,9.3
LAUCN010130000000003,2008,M09,8.9
LAUCN010130000000003,2008,M10,9.4
LAUCN010130000000003,2008,M11,9.9
LAUCN010130000000003,2008,M12,11.7
LAUCN010130000000003,2008,M13,8.5
LAUCN010130000000003,2009,M01,14.8
LAUCN010130000000003,2009,M02,15.9
LAUCN010130000000003,2009,M03,15
LAUCN010130000000003,2009,M04,15.1
LAUCN010130000000003,2009,M05,14.7
LAUCN010130000000003,2009,M06,15.2
LAUCN010130000000003,2009,M07,18.3
LAUCN010130000000003,2009,M08,17.8
LAUCN010130000000003,2009,M09,17.7
LAUCN010130000000003,2009,M10,18.1
LAUCN010130000000003,2009,M11,17.3
LAUCN010130000000003,2009,M12,16.3
LAUCN010130000000003,2009,M13,16.4
LAUCN010130000000003,2010,M01,17.1
LAUCN010130000000003,2010,M02,16.7
LAUCN010130000000003,2010,M03,15.4
LAUCN010130000000003,2010,M04,13.4
LAUCN010130000000003,2010,M05,12.7
LAUCN010130000000003,2010,M06,13.1
LAUCN010130000000003,2010,M07,12.8
LAUCN010130000000003,2010,M08,13
LAUCN010130000000003,2010,M09,12.4
LAUCN010130000000003,2010,M10,12.4
LAUCN010130000000003,2010,M11,12.6
LAUCN010130000000003,2010,M12,12.4
LAUCN010130000000003,2010,M13,13.6
LAUCN010130000000003,2011,M01,13.5
LAUCN010130000000003,2011,M02,13
LAUCN010130000000003,2011,M03,12.1
LAUCN010130000000003,2011,M04,11.4
LAUCN010130000000003,2011,M05,12.2
LAUCN010130000000003,2011,M06,13.5
LAUCN010130000000003,2011,M07,13.9
LAUCN010130000000003,2011,M08,13.2
LAUCN010130000000003,2011,M09,12.6
LAUCN010130000000003,2011,M10,12.1
LAUCN010130000000003,2011,M11,11.2
LAUCN010130000000003,2011,M12,10.7
LAUCN010130000000003,2011,M13,12.5
LAUCN010130000000003,2012,M01,11.3
LAUCN010130000000003,2012,M02,11.9
LAUCN010130000000003,2012,M03,11.7
LAUCN010130000000003,2012,M04,10.8
LAUCN010130000000003,2012,M05,11.4
LAUCN010130000000003,2012,M06,13
LAUCN010130000000003,2012,M07,13.4
LAUCN010130000000003,2012,M08,12.7
LAUCN010130000000003,2012,M09,11.2
LAUCN010130000000003,2012,M10,10.7
LAUCN010130000000003,2012,M11,9.9
LAUCN010130000000003,2012,M12,10.3
LAUCN010130000000003,2012,M13,11.5
LAUCN010130000000003,2013,M01,11.6
LAUCN010130000000003,2013,M02,11.5
LAUCN010130000000003,2013,M03,10.3
LAUCN010130000000003,2013,M04,9.2
LAUCN010130000000003,2013,M05,9.8
LAUCN010130000000003,2013,M06,11
LAUCN010130000000003,2013,M07,11.2
LAUCN010130000000003,2013,M08,10.4
LAUCN010130000000003,2013,M09,9.9
LAUCN010130000000003,2013,M10,9.6
LAUCN010130000000003,2013,M11,9.5
LAUCN010130000000003,2013,M12,9.3
LAUCN010130000000003,2013,M13,10.3
LAUCN010130000000003,2014,M01,10.2
LAUCN010130000000003,2014,M02,9.9
LAUCN010130000000003,2014,M03,9.1
LAUCN010130000000003,2014,M04,7.9
LAUCN010130000000003,2014,M05,8.2
LAUCN010130000000003,2014,M06,8.7
LAUCN010130000000003,2014,M07,9
LAUCN010130000000003,2014,M08,8.9
LAUCN010130000000003,2014,M09,7.9
LAUCN010130000000003,2014,M10,7.6
LAUCN010130000000003,2014,M11,7.5
LAUCN010130000000003,2014,M12,7.5
LAUCN010130000000003,2014,M13,8.5
LAUCN010130000000003,2015,M01,8.1
LAUCN010130000000003,2015,M02,7.8
LAUCN010130000000003,2015,M03,7.2
LAUCN010130000000003,2015,M04,7.2
LAUCN010130000000003,2015,M05,7.1
LAUCN010130000000003,2015,M06,8.2
LAUCN010130000000003,2015,M07,8.3
LAUCN010130000000003,2015,M08,8.1
LAUCN010130000000003,2015,M09,7.5
LAUCN010130000000003,2015,M10,7.2
LAUCN010130000000003,2015,M11,7
LAUCN010130000000003,2015,M12,7.3
LAUCN010130000000003,2015,M13,7.6
LAUCN010130000000003,2016,M01,7.6
LAUCN010130000000003,2016,M02,7.4
LAUCN010130000000003,2016,M03,7.2
LAUCN010130000000003,2016,M04,6.5
LAUCN010130000000003,2016,M05,6.3
LAUCN010130000000003,2016,M06,7.7
LAUCN010130000000003,2016,M07,7.3
LAUCN010130000000003,2016,M08,7.1
LAUCN010130000000003,2016,M09,6.6
LAUCN010130000000003,2016,M10,6.8
LAUCN010130000000003,2016,M11,6.2
LAUCN010130000000003,2016,M12,6.5
LAUCN010130000000003,2016,M13,6.9
LAUCN010130000000003,2017,M01,7.2
LAUCN010130000000003,2017,M02,6.9
LAUCN010130000000003,2017,M03,6
LAUCN010130000000003,2017,M04,5.2
LAUCN010130000000003,2017,M05,4.9
LAUCN010130000000003,2017,M06,5.9
LAUCN010130000000003,2017,M07,6.4
LAUCN010130000000003,2017,M08,5.4
LAUCN010130000000003,2017,M09,4.7
LAUCN010130000000003,2017,M10,4.6
LAUCN010130000000003,2017,M11,4.3
LAUCN010130000000003,2017,M12,4.3
LAUCN010130000000003,2017,M13,5.5
LAUCN010130000000003,2018,M01,5.3
LAUCN010130000000003,2018,M02,5.3
LAUCN010130000000003,2018,M03,4.8
LAUCN010130000000003,2018,M04,4.3
LAUCN010130000000003,2018,M05,4.5
LAUCN010130000000003,2018,M06,5.8
LAUCN010130000000004,1990,M01,1214
LAUCN010130000000004,1990,M02,1232
LAUCN010130000000004,1990,M03,1134
LAUCN010130000000004,1990,M04,1149
LAUCN010130000000004,1990,M05,1048
LAUCN010130000000004,1990,M06,1158
LAUCN010130000000004,1990,M07,1068
LAUCN010130000000004,1990,M08,1285
LAUCN010130000000004,1990,M09,1178
LAUCN010130000000004,1990,M10,1122
LAUCN010130000000004,1990,M11,1014
LAUCN010130000000004,1990,M12,999
LAUCN010130000000004,1990,M13,1133
LAUCN010130000000004,1991,M01,1089
LAUCN010130000000004,1991,M02,1278
LAUCN010130000000004,1991,M03,1110
LAUCN010130000000004,1991,M04,1170
LAUCN010130000000004,1991,M05,917
LAUCN010130000000004,1991,M06,1075
LAUCN010130000000004,1991,M07,1069
LAUCN010130000000004,1991,M08,1113
LAUCN010130000000004,1991,M09,961
LAUCN010130000000004,1991,M10,946
LAUCN010130000000004,1991,M11,927
LAUCN010130000000004,1991,M12,1079
LAUCN010130000000004,1991,M13,1061
LAUCN010130000000004,1992,M01,1122
LAUCN010130000000004,1992,M02,1120
LAUCN010130000000004,1992,M03,1053
LAUCN010130000000004,1992,M04,989
LAUCN010130000000004,1992,M05,1106
LAUCN010130000000004,1992,M06,1289
LAUCN010130000000004,1992,M07,1024
LAUCN010130000000004,1992,M08,1100
LAUCN010130000000004,1992,M09,993
LAUCN010130000000004,1992,M10,1085
LAUCN010130000000004,1992,M11,1070
LAUCN010130000000004,1992,M12,1119
LAUCN010130000000004,1992,M13,1089
LAUCN010130000000004,1993,M01,1180
LAUCN010130000000004,1993,M02,1193
LAUCN010130000000004,1993,M03,1085
LAUCN010130000000004,1993,M04,1099
LAUCN010130000000004,1993,M05,1102
LAUCN010130000000004,1993,M06,1176
LAUCN010130000000004,1993,M07,1032
LAUCN010130000000004,1993,M08,966
LAUCN010130000000004,1993,M09,884
LAUCN010130000000004,1993,M10,866
LAUCN010130000000004,1993,M11,732
LAUCN010130000000004,1993,M12,792
LAUCN010130000000004,1993,M13,1009
LAUCN010130000000004,1994,M01,941
LAUCN010130000000004,1994,M02,916
LAUCN010130000000004,1994,M03,833
LAUCN010130000000004,1994,M04,862
LAUCN010130000000004,1994,M05,726
LAUCN010130000000004,1994,M06,861
LAUCN010130000000004,1994,M07,935
LAUCN010130000000004,1994,M08,875
LAUCN010130000000004,1994,M09,802
LAUCN010130000000004,1994,M10,952
LAUCN010130000000004,1994,M11,850
LAUCN010130000000004,1994,M12,774
LAUCN010130000000004,1994,M13,861
LAUCN010130000000004,1995,M01,904
LAUCN010130000000004,1995,M02,861
LAUCN010130000000004,1995,M03,789
LAUCN010130000000004,1995,M04,770
LAUCN010130000000004,1995,M05,928
LAUCN010130000000004,1995,M06,1127
LAUCN010130000000004,1995,M07,966
LAUCN010130000000004,1995,M08,834
LAUCN010130000000004,1995,M09,942
LAUCN010130000000004,1995,M10,735
LAUCN010130000000004,1995,M11,757
LAUCN010130000000004,1995,M12,642
LAUCN010130000000004,1995,M13,855
LAUCN010130000000004,1996,M01,696
LAUCN010130000000004,1996,M02,843
LAUCN010130000000004,1996,M03,706
LAUCN010130000000004,1996,M04,725
LAUCN010130000000004,1996,M05,764
LAUCN010130000000004,1996,M06,825
LAUCN010130000000004,1996,M07,880
LAUCN010130000000004,1996,M08,1035
LAUCN010130000000004,1996,M09,1167
LAUCN010130000000004,1996,M10,1135
LAUCN010130000000004,1996,M11,1115
LAUCN010130000000004,1996,M12,1137
LAUCN010130000000004,1996,M13,919
LAUCN010130000000004,1997,M01,1289
LAUCN010130000000004,1997,M02,1177
LAUCN010130000000004,1997,M03,1053
LAUCN010130000000004,1997,M04,840
LAUCN010130000000004,1997,M05,877
LAUCN010130000000004,1997,M06,1009
LAUCN010130000000004,1997,M07,999
LAUCN010130000000004,1997,M08,1085
LAUCN010130000000004,1997,M09,828
LAUCN010130000000004,1997,M10,790
LAUCN010130000000004,1997,M11,909
LAUCN010130000000004,1997,M12,880
LAUCN010130000000004,1997,M13,978
LAUCN010130000000004,1998,M01,1056
LAUCN010130000000004,1998,M02,1112
LAUCN010130000000004,1998,M03,1141
LAUCN010130000000004,1998,M04,861
LAUCN010130000000004,1998,M05,967
LAUCN010130000000004,1998,M06,1267
LAUCN010130000000004,1998,M07,1340
LAUCN010130000000004,1998,M08,1226
LAUCN010130000000004,1998,M09,1196
LAUCN010130000000004,1998,M10,1071
LAUCN010130000000004,1998,M11,958
LAUCN010130000000004,1998,M12,995
LAUCN010130000000004,1998,M13,1099
LAUCN010130000000004,1999,M01,1114
LAUCN010130000000004,1999,M02,1151
LAUCN010130000000004,1999,M03,1046
LAUCN010130000000004,1999,M04,935
LAUCN010130000000004,1999,M05,1033
LAUCN010130000000004,1999,M06,1504
LAUCN010130000000004,1999,M07,1731
LAUCN010130000000004,1999,M08,1840
LAUCN010130000000004,1999,M09,1703
LAUCN010130000000004,1999,M10,1556
LAUCN010130000000004,1999,M11,1350
LAUCN010130000000004,1999,M12,1267
LAUCN010130000000004,1999,M13,1353
LAUCN010130000000004,2000,M01,864
LAUCN010130000000004,2000,M02,860
LAUCN010130000000004,2000,M03,760
LAUCN010130000000004,2000,M04,639
LAUCN010130000000004,2000,M05,617
LAUCN010130000000004,2000,M06,691
LAUCN010130000000004,2000,M07,812
LAUCN010130000000004,2000,M08,836
LAUCN010130000000004,2000,M09,680
LAUCN010130000000004,2000,M10,608
LAUCN010130000000004,2000,M11,612
LAUCN010130000000004,2000,M12,557
LAUCN010130000000004,2000,M13,711
LAUCN010130000000004,2001,M01,770
LAUCN010130000000004,2001,M02,583
LAUCN010130000000004,2001,M03,621
LAUCN010130000000004,2001,M04,540
LAUCN010130000000004,2001,M05,527
LAUCN010130000000004,2001,M06,714
LAUCN010130000000004,2001,M07,736
LAUCN010130000000004,2001,M08,722
LAUCN010130000000004,2001,M09,660
LAUCN010130000000004,2001,M10,719
LAUCN010130000000004,2001,M11,737
LAUCN010130000000004,2001,M12,770
LAUCN010130000000004,2001,M13,675
LAUCN010130000000004,2002,M01,891
LAUCN010130000000004,2002,M02,732
LAUCN010130000000004,2002,M03,680
LAUCN010130000000004,2002,M04,576
LAUCN010130000000004,2002,M05,596
LAUCN010130000000004,2002,M06,755
LAUCN010130000000004,2002,M07,776
LAUCN010130000000004,2002,M08,735
LAUCN010130000000004,2002,M09,698
LAUCN010130000000004,2002,M10,712
LAUCN010130000000004,2002,M11,731
LAUCN010130000000004,2002,M12,763
LAUCN010130000000004,2002,M13,720
LAUCN010130000000004,2003,M01,790
LAUCN010130000000004,2003,M02,792
LAUCN010130000000004,2003,M03,745
LAUCN010130000000004,2003,M04,735
LAUCN010130000000004,2003,M05,729
LAUCN010130000000004,2003,M06,984
LAUCN010130000000004,2003,M07,840
LAUCN010130000000004,2003,M08,795
LAUCN010130000000004,2003,M09,762
LAUCN010130000000004,2003,M10,785
LAUCN010130000000004,2003,M11,802
LAUCN010130000000004,2003,M12,803
LAUCN010130000000004,2003,M13,797
LAUCN010130000000004,2004,M01,928
LAUCN010130000000004,2004,M02,822
LAUCN010130000000004,2004,M03,895
LAUCN010130000000004,2004,M04,856
LAUCN010130000000004,2004,M05,886
LAUCN010130000000004,2004,M06,1008
LAUCN010130000000004,2004,M07,1118
LAUCN010130000000004,2004,M08,856
LAUCN010130000000004,2004,M09,796
LAUCN010130000000004,2004,M10,834
LAUCN010130000000004,2004,M11,716
LAUCN010130000000004,2004,M12,655
LAUCN010130000000004,2004,M13,864
LAUCN010130000000004,2005,M01,696
LAUCN010130000000004,2005,M02,726
LAUCN010130000000004,2005,M03,585
LAUCN010130000000004,2005,M04,530
LAUCN010130000000004,2005,M05,521
LAUCN010130000000004,2005,M06,662
LAUCN010130000000004,2005,M07,612
LAUCN010130000000004,2005,M08,587
LAUCN010130000000004,2005,M09,548
LAUCN010130000000004,2005,M10,548
LAUCN010130000000004,2005,M11,569
LAUCN010130000000004,2005,M12,516
LAUCN010130000000004,2005,M13,592
LAUCN010130000000004,2006,M01,561
LAUCN010130000000004,2006,M02,550
LAUCN010130000000004,2006,M03,538
LAUCN010130000000004,2006,M04,463
LAUCN010130000000004,2006,M05,425
LAUCN010130000000004,2006,M06,590
LAUCN010130000000004,2006,M07,587
LAUCN010130000000004,2006,M08,573
LAUCN010130000000004,2006,M09,499
LAUCN010130000000004,2006,M10,499
LAUCN010130000000004,2006,M11,553
LAUCN010130000000004,2006,M12,510
LAUCN010130000000004,2006,M13,529
LAUCN010130000000004,2007,M01,583
LAUCN010130000000004,2007,M02,559
LAUCN010130000000004,2007,M03,515
LAUCN010130000000004,2007,M04,457
LAUCN010130000000004,2007,M05,474
LAUCN010130000000004,2007,M06,596
LAUCN010130000000004,2007,M07,640
LAUCN010130000000004,2007,M08,604
LAUCN010130000000004,2007,M09,552
LAUCN010130000000004,2007,M10,555
LAUCN010130000000004,2007,M11,579
LAUCN010130000000004,2007,M12,606
LAUCN010130000000004,2007,M13,560
LAUCN010130000000004,2008,M01,658
LAUCN010130000000004,2008,M02,687
LAUCN010130000000004,2008,M03,647
LAUCN010130000000004,2008,M04,562
LAUCN010130000000004,2008,M05,641
LAUCN010130000000004,2008,M06,793
LAUCN010130000000004,2008,M07,797
LAUCN010130000000004,2008,M08,846
LAUCN010130000000004,2008,M09,814
LAUCN010130000000004,2008,M10,861
LAUCN010130000000004,2008,M11,905
LAUCN010130000000004,2008,M12,1067
LAUCN010130000000004,2008,M13,773
LAUCN010130000000004,2009,M01,1362
LAUCN010130000000004,2009,M02,1461
LAUCN010130000000004,2009,M03,1368
LAUCN010130000000004,2009,M04,1391
LAUCN010130000000004,2009,M05,1344
LAUCN010130000000004,2009,M06,1426
LAUCN010130000000004,2009,M07,1665
LAUCN010130000000004,2009,M08,1653
LAUCN010130000000004,2009,M09,1582
LAUCN010130000000004,2009,M10,1630
LAUCN010130000000004,2009,M11,1529
LAUCN010130000000004,2009,M12,1457
LAUCN010130000000004,2009,M13,1489
LAUCN010130000000004,2010,M01,1514
LAUCN010130000000004,2010,M02,1481
LAUCN010130000000004,2010,M03,1353
LAUCN010130000000004,2010,M04,1246
LAUCN010130000000004,2010,M05,1181
LAUCN010130000000004,2010,M06,1229
LAUCN010130000000004,2010,M07,1215
LAUCN010130000000004,2010,M08,1238
LAUCN010130000000004,2010,M09,1170
LAUCN010130000000004,2010,M10,1173
LAUCN010130000000004,2010,M11,1186
LAUCN010130000000004,2010,M12,1167
LAUCN010130000000004,2010,M13,1263
LAUCN010130000000004,2011,M01,1245
LAUCN010130000000004,2011,M02,1195
LAUCN010130000000004,2011,M03,1114
LAUCN010130000000004,2011,M04,1041
LAUCN010130000000004,2011,M05,1118
LAUCN010130000000004,2011,M06,1253
LAUCN010130000000004,2011,M07,1294
LAUCN010130000000004,2011,M08,1231
LAUCN010130000000004,2011,M09,1164
LAUCN010130000000004,2011,M10,1113
LAUCN010130000000004,2011,M11,1019
LAUCN010130000000004,2011,M12,965
LAUCN010130000000004,2011,M13,1146
LAUCN010130000000004,2012,M01,1006
LAUCN010130000000004,2012,M02,1070
LAUCN010130000000004,2012,M03,1065
LAUCN010130000000004,2012,M04,965
LAUCN010130000000004,2012,M05,1036
LAUCN010130000000004,2012,M06,1196
LAUCN010130000000004,2012,M07,1235
LAUCN010130000000004,2012,M08,1164
LAUCN010130000000004,2012,M09,1027
LAUCN010130000000004,2012,M10,985
LAUCN010130000000004,2012,M11,897
LAUCN010130000000004,2012,M12,943
LAUCN010130000000004,2012,M13,1049
LAUCN010130000000004,2013,M01,1071
LAUCN010130000000004,2013,M02,1052
LAUCN010130000000004,2013,M03,942
LAUCN010130000000004,2013,M04,834
LAUCN010130000000004,2013,M05,888
LAUCN010130000000004,2013,M06,1018
LAUCN010130000000004,2013,M07,1037
LAUCN010130000000004,2013,M08,958
LAUCN010130000000004,2013,M09,916
LAUCN010130000000004,2013,M10,878
LAUCN010130000000004,2013,M11,863
LAUCN010130000000004,2013,M12,840
LAUCN010130000000004,2013,M13,941
LAUCN010130000000004,2014,M01,941
LAUCN010130000000004,2014,M02,918
LAUCN010130000000004,2014,M03,854
LAUCN010130000000004,2014,M04,735
LAUCN010130000000004,2014,M05,765
LAUCN010130000000004,2014,M06,825
LAUCN010130000000004,2014,M07,843
LAUCN010130000000004,2014,M08,833
LAUCN010130000000004,2014,M09,730
LAUCN010130000000004,2014,M10,699
LAUCN010130000000004,2014,M11,683
LAUCN010130000000004,2014,M12,680
LAUCN010130000000004,2014,M13,792
LAUCN010130000000004,2015,M01,736
LAUCN010130000000004,2015,M02,709
LAUCN010130000000004,2015,M03,657
LAUCN010130000000004,2015,M04,660
LAUCN010130000000004,2015,M05,655
LAUCN010130000000004,2015,M06,764
LAUCN010130000000004,2015,M07,760
LAUCN010130000000004,2015,M08,739
LAUCN010130000000004,2015,M09,684
LAUCN010130000000004,2015,M10,658
LAUCN010130000000004,2015,M11,639
LAUCN010130000000004,2015,M12,666
LAUCN010130000000004,2015,M13,694
LAUCN010130000000004,2016,M01,698
LAUCN010130000000004,2016,M02,684
LAUCN010130000000004,2016,M03,673
LAUCN010130000000004,2016,M04,592
LAUCN010130000000004,2016,M05,576
LAUCN010130000000004,2016,M06,707
LAUCN010130000000004,2016,M07,674
LAUCN010130000000004,2016,M08,652
LAUCN010130000000004,2016,M09,614
LAUCN010130000000004,2016,M10,624
LAUCN010130000000004,2016,M11,565
LAUCN010130000000004,2016,M12,582
LAUCN010130000000004,2016,M13,637
LAUCN010130000000004,2017,M01,650
LAUCN010130000000004,2017,M02,616
LAUCN010130000000004,2017,M03,538
LAUCN010130000000004,2017,M04,467
LAUCN010130000000004,2017,M05,440
LAUCN010130000000004,2017,M06,531
LAUCN010130000000004,2017,M07,579
LAUCN010130000000004,2017,M08,479
LAUCN010130000000004,2017,M09,424
LAUCN010130000000004,2017,M10,409
LAUCN010130000000004,2017,M11,380
LAUCN010130000000004,2017,M12,379
LAUCN010130000000004,2017,M13,491
LAUCN010130000000004,2018,M01,463
LAUCN010130000000004,2018,M02,465
LAUCN010130000000004,2018,M03,423
LAUCN010130000000004,2018,M04,382
LAUCN010130000000004,2018,M05,396
LAUCN010130000000004,2018,M06,525
LAUCN010130000000005,1990,M01,7680
LAUCN010130000000005,1990,M02,7555
LAUCN010130000000005,1990,M03,7623
LAUCN010130000000005,1990,M04,7711
LAUCN010130000000005,1990,M05,7878
LAUCN010130000000005,1990,M06,7972
LAUCN010130000000005,1990,M07,7849
LAUCN010130000000005,1990,M08,7615
LAUCN010130000000005,1990,M09,7626
LAUCN010130000000005,1990,M10,7704
LAUCN010130000000005,1990,M11,7638
LAUCN010130000000005,1990,M12,7610
LAUCN010130000000005,1990,M13,7705
LAUCN010130000000005,1991,M01,7414
LAUCN010130000000005,1991,M02,7312
LAUCN010130000000005,1991,M03,7383
LAUCN010130000000005,1991,M04,7579
LAUCN010130000000005,1991,M05,7579
LAUCN010130000000005,1991,M06,7789
LAUCN010130000000005,1991,M07,7918
LAUCN010130000000005,1991,M08,7780
LAUCN010130000000005,1991,M09,7751
LAUCN010130000000005,1991,M10,7702
LAUCN010130000000005,1991,M11,7775
LAUCN010130000000005,1991,M12,7799
LAUCN010130000000005,1991,M13,7648
LAUCN010130000000005,1992,M01,7566
LAUCN010130000000005,1992,M02,7518
LAUCN010130000000005,1992,M03,7669
LAUCN010130000000005,1992,M04,7734
LAUCN010130000000005,1992,M05,7810
LAUCN010130000000005,1992,M06,7919
LAUCN010130000000005,1992,M07,8042
LAUCN010130000000005,1992,M08,7991
LAUCN010130000000005,1992,M09,7912
LAUCN010130000000005,1992,M10,7929
LAUCN010130000000005,1992,M11,7933
LAUCN010130000000005,1992,M12,7955
LAUCN010130000000005,1992,M13,7832
LAUCN010130000000005,1993,M01,7829
LAUCN010130000000005,1993,M02,7866
LAUCN010130000000005,1993,M03,7948
LAUCN010130000000005,1993,M04,8124
LAUCN010130000000005,1993,M05,8223
LAUCN010130000000005,1993,M06,8342
LAUCN010130000000005,1993,M07,8532
LAUCN010130000000005,1993,M08,8405
LAUCN010130000000005,1993,M09,8351
LAUCN010130000000005,1993,M10,8285
LAUCN010130000000005,1993,M11,8291
LAUCN010130000000005,1993,M12,8294
LAUCN010130000000005,1993,M13,8208
LAUCN010130000000005,1994,M01,8357
LAUCN010130000000005,1994,M02,8355
LAUCN010130000000005,1994,M03,8387
LAUCN010130000000005,1994,M04,8393
LAUCN010130000000005,1994,M05,8524
LAUCN010130000000005,1994,M06,8735
LAUCN010130000000005,1994,M07,8812
LAUCN010130000000005,1994,M08,8782
LAUCN010130000000005,1994,M09,8825
LAUCN010130000000005,1994,M10,8845
LAUCN010130000000005,1994,M11,9056
LAUCN010130000000005,1994,M12,8994
LAUCN010130000000005,1994,M13,8672
LAUCN010130000000005,1995,M01,8822
LAUCN010130000000005,1995,M02,8824
LAUCN010130000000005,1995,M03,9048
LAUCN010130000000005,1995,M04,9184
LAUCN010130000000005,1995,M05,9234
LAUCN010130000000005,1995,M06,9278
LAUCN010130000000005,1995,M07,9400
